target_id,obs_id,source_dataset,source_group_id,area,date,reference_time,timestamp_source,role,selection_rank,granule_name,acquisition_start,delta_h,scene_coverage_ratio,coverage_set_ratio,coverage_complete,download_group_key,aoi_buffer_km
nasa_planetscope_20181024_160201_0f3b:after:01,nasa_planetscope_20181024_160201_0f3b,NASA_PlanetScope,20181024_160201_0f3b,NASA Marine Debris,2018-10-24,2018-10-24T16:02:01Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA.SAFE,2018-10-25T00:06:26Z,8.074,0.15991,0.15991,False,S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,30.0
nasa_planetscope_20181024_160202_0f3b:before:01,nasa_planetscope_20181024_160202_0f3b,NASA_PlanetScope,20181024_160202_0f3b,NASA Marine Debris,2018-10-24,2018-10-24T16:02:02Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74.SAFE,2018-10-24T11:37:16Z,-4.413,0.231123,0.283428,False,S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,30.0
nasa_planetscope_20181024_160202_0f3b:before:02,nasa_planetscope_20181024_160202_0f3b,NASA_PlanetScope,20181024_160202_0f3b,NASA Marine Debris,2018-10-24,2018-10-24T16:02:02Z,filename_exact,before,2,S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E.SAFE,2018-10-24T11:37:44Z,-4.405,0.142056,0.283428,False,S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,30.0
nasa_planetscope_20181024_160202_0f3b:after:01,nasa_planetscope_20181024_160202_0f3b,NASA_PlanetScope,20181024_160202_0f3b,NASA Marine Debris,2018-10-24,2018-10-24T16:02:02Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA.SAFE,2018-10-25T00:06:26Z,8.073,0.412514,0.412514,False,S1A_IW_SLC__1SDV_20181025T000626_20181025T000653_024285_02A86D_2AFA,30.0
nasa_planetscope_20181031_095925_103b:before:01,nasa_planetscope_20181031_095925_103b,NASA_PlanetScope,20181031_095925_103b,NASA Marine Debris,2018-10-31,2018-10-31T09:59:25Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5.SAFE,2018-10-30T18:17:58Z,-15.691,1.0,1.0,True,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,30.0
nasa_planetscope_20181124_155713_1049:before:01,nasa_planetscope_20181124_155713_1049,NASA_PlanetScope,20181124_155713_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:13Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C.SAFE,2018-11-22T11:45:34Z,-52.194,1.0,1.0,True,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,30.0
nasa_planetscope_20181124_155713_1049:after:01,nasa_planetscope_20181124_155713_1049,NASA_PlanetScope,20181124_155713_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:13Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853.SAFE,2018-11-24T23:58:23Z,8.019,1.0,1.0,True,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,30.0
nasa_planetscope_20181124_155714_1049:before:01,nasa_planetscope_20181124_155714_1049,NASA_PlanetScope,20181124_155714_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:14Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C.SAFE,2018-11-22T11:45:34Z,-52.194,1.0,1.0,True,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,30.0
nasa_planetscope_20181124_155714_1049:after:01,nasa_planetscope_20181124_155714_1049,NASA_PlanetScope,20181124_155714_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:14Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853.SAFE,2018-11-24T23:58:23Z,8.019,1.0,1.0,True,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,30.0
nasa_planetscope_20181124_155715_1049:before:01,nasa_planetscope_20181124_155715_1049,NASA_PlanetScope,20181124_155715_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:15Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C.SAFE,2018-11-22T11:45:34Z,-52.195,1.0,1.0,True,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,30.0
nasa_planetscope_20181124_155715_1049:after:01,nasa_planetscope_20181124_155715_1049,NASA_PlanetScope,20181124_155715_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:15Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853.SAFE,2018-11-24T23:58:23Z,8.019,1.0,1.0,True,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,30.0
nasa_planetscope_20181124_155716_1049:before:01,nasa_planetscope_20181124_155716_1049,NASA_PlanetScope,20181124_155716_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:16Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C.SAFE,2018-11-22T11:45:34Z,-52.195,1.0,1.0,True,S1A_IW_SLC__1SDV_20181122T114534_20181122T114601_024700_02B757_C38C,30.0
nasa_planetscope_20181124_155716_1049:after:01,nasa_planetscope_20181124_155716_1049,NASA_PlanetScope,20181124_155716_1049,NASA Marine Debris,2018-11-24,2018-11-24T15:57:16Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853.SAFE,2018-11-24T23:58:23Z,8.019,1.0,1.0,True,S1A_IW_SLC__1SDV_20181124T235823_20181124T235850_024737_02B8A0_9853,30.0
nasa_planetscope_20181215_075902_103e:before:01,nasa_planetscope_20181215_075902_103e,NASA_PlanetScope,20181215_075902_103e,NASA Marine Debris,2018-12-15,2018-12-15T07:59:02Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C.SAFE,2018-12-14T03:43:48Z,-28.254,1.0,1.0,True,S1A_IW_SLC__1SDV_20181214T034348_20181214T034415_025016_02C244_FD6C,30.0
nasa_planetscope_20190418_074358_0f3c:before:01,nasa_planetscope_20190418_074358_0f3c,NASA_PlanetScope,20190418_074358_0f3c,NASA Marine Debris,2019-04-18,2019-04-18T07:43:58Z,filename_exact,before,1,S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC.SAFE,2019-04-15T16:07:18Z,-63.611,1.0,1.0,True,S1A_IW_SLC__1SDV_20190415T160718_20190415T160745_026803_03031C_CFBC,30.0
nasa_planetscope_20190418_074358_0f3c:after:01,nasa_planetscope_20190418_074358_0f3c,NASA_PlanetScope,20190418_074358_0f3c,NASA Marine Debris,2019-04-18,2019-04-18T07:43:58Z,filename_exact,after,1,S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543.SAFE,2019-04-20T16:15:28Z,56.525,1.0,1.0,True,S1A_IW_SLC__1SDV_20190420T161528_20190420T161555_026876_0305AB_1543,30.0
ghana_drift_57bbff03-21eb-54de-9d18-d8a65b256bd5:before:01,ghana_drift_57bbff03-21eb-54de-9d18-d8a65b256bd5,Ghana_Drift,57bbff03-21eb-54de-9d18-d8a65b256bd5,Ghana,2018-10-20,2018-10-20T09:57:56Z,planet_metadata,before,1,S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC.SAFE,2018-10-18T18:17:58Z,-39.666,1.0,1.0,True,S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,30.0
ghana_drift_91ea9edc-67b4-4211-8532-35deec4a3148:before:01,ghana_drift_91ea9edc-67b4-4211-8532-35deec4a3148,Ghana_Drift,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,2018-10-31,2018-10-31T09:58:47Z,planet_metadata,before,1,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5.SAFE,2018-10-30T18:17:58Z,-15.681,1.0,1.0,True,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,30.0
ghana_drift_91ea9edc-67b4-4211-8532-35deec4a3148:after:01,ghana_drift_91ea9edc-67b4-4211-8532-35deec4a3148,Ghana_Drift,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,2018-10-31,2018-10-31T09:58:47Z,planet_metadata,after,1,S1B_IW_SLC__1SDV_20181031T180908_20181031T180935_013400_018CA3_F37E.SAFE,2018-10-31T18:09:08Z,8.172,0.054196,0.054196,False,S1B_IW_SLC__1SDV_20181031T180908_20181031T180935_013400_018CA3_F37E,30.0
ghana_drift_cd77705c-782d-5b99-935f-405bfd905cbf:before:01,ghana_drift_cd77705c-782d-5b99-935f-405bfd905cbf,Ghana_Drift,cd77705c-782d-5b99-935f-405bfd905cbf,Ghana,2018-10-26,2018-10-26T10:00:00Z,nominal_10utc,before,1,S1A_IW_SLC__1SDV_20181025T180953_20181025T181020_024296_02A8C4_97A2.SAFE,2018-10-25T18:09:53Z,-15.835,0.887624,0.887624,False,S1A_IW_SLC__1SDV_20181025T180953_20181025T181020_024296_02A8C4_97A2,30.0
ghana_drift_d918b4e9-16ac-5c30-830f-6945943e1d9e:before:01,ghana_drift_d918b4e9-16ac-5c30-830f-6945943e1d9e,Ghana_Drift,d918b4e9-16ac-5c30-830f-6945943e1d9e,Ghana,2018-10-27,2018-10-27T10:00:00Z,nominal_10utc,before,1,S1B_IW_SLC__1SDV_20181024T181653_20181024T181720_013298_01895D_122A.SAFE,2018-10-24T18:16:53Z,-63.719,0.184755,1.0,True,S1B_IW_SLC__1SDV_20181024T181653_20181024T181720_013298_01895D_122A,30.0
ghana_drift_d918b4e9-16ac-5c30-830f-6945943e1d9e:before:02,ghana_drift_d918b4e9-16ac-5c30-830f-6945943e1d9e,Ghana_Drift,d918b4e9-16ac-5c30-830f-6945943e1d9e,Ghana,2018-10-27,2018-10-27T10:00:00Z,nominal_10utc,before,2,S1B_IW_SLC__1SDV_20181024T181717_20181024T181744_013298_01895D_793F.SAFE,2018-10-24T18:17:17Z,-63.712,0.97726,1.0,True,S1B_IW_SLC__1SDV_20181024T181717_20181024T181744_013298_01895D_793F,30.0
ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7:before:01,ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana_Drift,d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana,2018-10-28,2018-10-28T09:48:45Z,planet_metadata,before,1,S1A_IW_SLC__1SDV_20181025T180953_20181025T181020_024296_02A8C4_97A2.SAFE,2018-10-25T18:09:53Z,-63.648,0.391358,0.39463,False,S1A_IW_SLC__1SDV_20181025T180953_20181025T181020_024296_02A8C4_97A2,30.0
ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7:before:02,ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana_Drift,d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana,2018-10-28,2018-10-28T09:48:45Z,planet_metadata,before,2,S1A_IW_SLC__1SDV_20181025T180927_20181025T180955_024296_02A8C4_1904.SAFE,2018-10-25T18:09:27Z,-63.655,0.041439,0.39463,False,S1A_IW_SLC__1SDV_20181025T180927_20181025T180955_024296_02A8C4_1904,30.0
ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7:after:01,ghana_drift_d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana_Drift,d9db6dd4-4db8-5723-96ba-57d182cda0b7,Ghana,2018-10-28,2018-10-28T09:48:45Z,planet_metadata,after,1,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5.SAFE,2018-10-30T18:17:58Z,56.487,0.660608,0.660608,False,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,30.0
greece_sentinel2_S2A_MSIL2A_20210701T085601_N0500_R007_T35SMD_20230222T113007:after:01,greece_sentinel2_S2A_MSIL2A_20210701T085601_N0500_R007_T35SMD_20230222T113007,Greece_Sentinel2,S2A_MSIL2A_20210701T085601_N0500_R007_T35SMD_20230222T113007,Greece PLP,2021-07-01,2021-07-01T08:56:01Z,product_name_exact,after,1,S1A_IW_SLC__1SDV_20210702T161544_20210702T161611_038601_048E08_CDF5.SAFE,2021-07-02T16:15:44Z,31.329,1.0,1.0,True,S1A_IW_SLC__1SDV_20210702T161544_20210702T161611_038601_048E08_CDF5,30.0
greece_sentinel2_S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507:before:01,greece_sentinel2_S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507,Greece_Sentinel2,S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507,Greece PLP,2021-06-26,2021-06-26T08:55:59Z,product_name_exact,before,1,S1A_IW_SLC__1SDV_20210626T042317_20210626T042344_038506_048B47_1A85.SAFE,2021-06-26T04:23:17Z,-4.545,0.916822,0.916822,False,S1A_IW_SLC__1SDV_20210626T042317_20210626T042344_038506_048B47_1A85,30.0
greece_sentinel2_S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507:after:01,greece_sentinel2_S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507,Greece_Sentinel2,S2B_MSIL1C_20210626T085559_N0500_R007_T35SMD_20230318T094507,Greece PLP,2021-06-26,2021-06-26T08:55:59Z,product_name_exact,after,1,S1B_IW_SLC__1SDV_20210626T161500_20210626T161527_027530_03494A_A037.SAFE,2021-06-26T16:15:00Z,7.317,1.0,1.0,True,S1B_IW_SLC__1SDV_20210626T161500_20210626T161527_027530_03494A_A037,30.0
greece_sentinel2_S2B_MSIL2A_20240630T085559_N0510_R007_T35SMD_20240630T105345:before:01,greece_sentinel2_S2B_MSIL2A_20240630T085559_N0510_R007_T35SMD_20240630T105345,Greece_Sentinel2,S2B_MSIL2A_20240630T085559_N0510_R007_T35SMD_20240630T105345,Greece PLP,2024-06-30,2024-06-30T08:55:59Z,product_name_exact,before,1,S1A_IW_SLC__1SDV_20240629T041520_20240629T041547_054533_06A303_E4CF.SAFE,2024-06-29T04:15:20Z,-28.677,1.0,1.0,True,S1A_IW_SLC__1SDV_20240629T041520_20240629T041547_054533_06A303_E4CF,30.0
greece_sentinel2_S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959:before:01,greece_sentinel2_S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959,Greece_Sentinel2,S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959,Greece PLP,2024-07-05,2024-07-05T08:56:01Z,product_name_exact,before,1,S1A_IW_SLC__1SDV_20240704T042329_20240704T042356_054606_06A59C_77C1.SAFE,2024-07-04T04:23:29Z,-28.542,0.913861,0.913861,False,S1A_IW_SLC__1SDV_20240704T042329_20240704T042356_054606_06A59C_77C1,30.0
greece_sentinel2_S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959:after:01,greece_sentinel2_S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959,Greece_Sentinel2,S2A_MSIL2A_20240705T085601_N0510_R007_T35SMD_20240705T131959,Greece PLP,2024-07-05,2024-07-05T08:56:01Z,product_name_exact,after,1,S1A_IW_SLC__1SDV_20240705T160746_20240705T160813_054628_06A662_95B9.SAFE,2024-07-05T16:07:46Z,7.196,1.0,1.0,True,S1A_IW_SLC__1SDV_20240705T160746_20240705T160813_054628_06A662_95B9,30.0
jamila_floating_debris_accra_20181031:before:01,jamila_floating_debris_accra_20181031,Jamila_Floating_Debris,accra_20181031,accra_20181031,2018-10-31,2018-10-31T12:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5.SAFE,2018-10-30T18:17:58Z,-17.701,0.877849,0.877849,False,S1A_IW_SLC__1SDV_20181030T181758_20181030T181828_024369_02AB27_32F5,30.0
jamila_floating_debris_accra_20181031:after:01,jamila_floating_debris_accra_20181031,Jamila_Floating_Debris,accra_20181031,accra_20181031,2018-10-31,2018-10-31T12:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20181031T180908_20181031T180935_013400_018CA3_F37E.SAFE,2018-10-31T18:09:08Z,6.152,0.334761,0.334761,False,S1B_IW_SLC__1SDV_20181031T180908_20181031T180935_013400_018CA3_F37E,30.0
jamila_floating_debris_biscay_20180419:before:01,jamila_floating_debris_biscay_20180419,Jamila_Floating_Debris,biscay_20180419,biscay_20180419,2018-04-19,2018-04-19T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA.SAFE,2018-04-17T06:16:38Z,-52.723,0.47026,1.0,True,S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,30.0
jamila_floating_debris_biscay_20180419:before:02,jamila_floating_debris_biscay_20180419,Jamila_Floating_Debris,biscay_20180419,biscay_20180419,2018-04-19,2018-04-19T11:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820.SAFE,2018-04-17T06:17:03Z,-52.716,0.651428,1.0,True,S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,30.0
jamila_floating_debris_biscay_20180419:after:01,jamila_floating_debris_biscay_20180419,Jamila_Floating_Debris,biscay_20180419,biscay_20180419,2018-04-19,2018-04-19T11:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20180419T175448_20180419T175515_010556_0133F9_C398.SAFE,2018-04-19T17:54:48Z,6.913,0.657616,0.657616,False,S1B_IW_SLC__1SDV_20180419T175448_20180419T175515_010556_0133F9_C398,30.0
jamila_floating_debris_danang_20181005:before:01,jamila_floating_debris_danang_20181005,Jamila_Floating_Debris,danang_20181005,danang_20181005,2018-10-05,2018-10-05T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20181004T223551_20181004T223621_023992_029F01_250B.SAFE,2018-10-04T22:35:51Z,-12.402,0.564975,0.564975,False,S1A_IW_SLC__1SDV_20181004T223551_20181004T223621_023992_029F01_250B,30.0
jamila_floating_debris_kentpointfarm_20180710:after:01,jamila_floating_debris_kentpointfarm_20180710,Jamila_Floating_Debris,kentpointfarm_20180710,kentpointfarm_20180710,2018-07-10,2018-07-10T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41.SAFE,2018-07-11T22:58:36Z,35.977,1.0,1.0,True,S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,30.0
jamila_floating_debris_kolkata_20201115:before:01,jamila_floating_debris_kolkata_20201115,Jamila_Floating_Debris,kolkata_20201115,kolkata_20201115,2020-11-15,2020-11-15T12:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20201112T235707_20201112T235737_035222_041CD7_24BC.SAFE,2020-11-12T23:57:07Z,-60.048,0.734751,0.831077,False,S1A_IW_SLC__1SDV_20201112T235707_20201112T235737_035222_041CD7_24BC,30.0
jamila_floating_debris_kolkata_20201115:before:02,jamila_floating_debris_kolkata_20201115,Jamila_Floating_Debris,kolkata_20201115,kolkata_20201115,2020-11-15,2020-11-15T12:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20201112T235642_20201112T235710_035222_041CD7_98FA.SAFE,2020-11-12T23:56:42Z,-60.055,0.315106,0.831077,False,S1A_IW_SLC__1SDV_20201112T235642_20201112T235710_035222_041CD7_98FA,30.0
jamila_floating_debris_kolkata_20201115:after:01,jamila_floating_debris_kolkata_20201115,Jamila_Floating_Debris,kolkata_20201115,kolkata_20201115,2020-11-15,2020-11-15T12:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20201115T121211_20201115T121239_035259_041E24_CF73.SAFE,2020-11-15T12:12:11Z,0.203,1.0,1.0,True,S1A_IW_SLC__1SDV_20201115T121211_20201115T121239_035259_041E24_CF73,30.0
jamila_floating_debris_lagos_20190101:before:01,jamila_floating_debris_lagos_20190101,Jamila_Floating_Debris,lagos_20190101,lagos_20190101,2019-01-01,2019-01-01T12:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7.SAFE,2018-12-31T18:01:42Z,-17.972,1.0,1.0,True,S1A_IW_SLC__1SDV_20181231T180142_20181231T180209_025273_02CB84_4FA7,30.0
jamila_floating_debris_lagos_20200505:after:01,jamila_floating_debris_lagos_20200505,Jamila_Floating_Debris,lagos_20200505,lagos_20200505,2020-05-05,2020-05-05T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20200506T180149_20200506T180216_032448_03C1F5_2D1D.SAFE,2020-05-06T18:01:49Z,31.03,0.999299,0.999299,True,S1A_IW_SLC__1SDV_20200506T180149_20200506T180216_032448_03C1F5_2D1D,30.0
jamila_floating_debris_london_20180611:before:01,jamila_floating_debris_london_20180611,Jamila_Floating_Debris,london_20180611,london_20180611,2018-06-11,2018-06-11T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143.SAFE,2018-06-11T06:06:24Z,-4.893,0.387867,1.0,True,S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,30.0
jamila_floating_debris_london_20180611:before:02,jamila_floating_debris_london_20180611,Jamila_Floating_Debris,london_20180611,london_20180611,2018-06-11,2018-06-11T11:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B.SAFE,2018-06-11T06:06:49Z,-4.886,0.875125,1.0,True,S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,30.0
jamila_floating_debris_london_20180611:after:01,jamila_floating_debris_london_20180611,Jamila_Floating_Debris,london_20180611,london_20180611,2018-06-11,2018-06-11T11:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20180613T174848_20180613T174916_011358_014DB0_D584.SAFE,2018-06-13T17:48:48Z,54.813,0.999865,0.999865,True,S1B_IW_SLC__1SDV_20180613T174848_20180613T174916_011358_014DB0_D584,30.0
jamila_floating_debris_longxuyen_20181102:after:01,jamila_floating_debris_longxuyen_20181102,Jamila_Floating_Debris,longxuyen_20181102,longxuyen_20181102,2018-11-02,2018-11-02T12:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F.SAFE,2018-11-02T22:45:36Z,10.76,1.0,1.0,True,S1A_IW_SLC__1SDV_20181102T224536_20181102T224603_024415_02ACCD_518F,30.0
jamila_floating_debris_neworleans_20200202:before:01,jamila_floating_debris_neworleans_20200202,Jamila_Floating_Debris,neworleans_20200202,neworleans_20200202,2020-02-02,2020-02-02T12:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20200131T000213_20200131T000240_031037_0390C2_751B.SAFE,2020-01-31T00:02:13Z,-59.963,0.39573,0.470789,False,S1A_IW_SLC__1SDV_20200131T000213_20200131T000240_031037_0390C2_751B,30.0
jamila_floating_debris_neworleans_20200202:before:02,jamila_floating_debris_neworleans_20200202,Jamila_Floating_Debris,neworleans_20200202,neworleans_20200202,2020-02-02,2020-02-02T12:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20200131T000148_20200131T000215_031037_0390C2_EC04.SAFE,2020-01-31T00:01:48Z,-59.97,0.146172,0.470789,False,S1A_IW_SLC__1SDV_20200131T000148_20200131T000215_031037_0390C2_EC04,30.0
jamila_floating_debris_panama_20190425:after:01,jamila_floating_debris_panama_20190425,Jamila_Floating_Debris,panama_20190425,panama_20190425,2019-04-25,2019-04-25T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F.SAFE,2019-04-26T11:06:21Z,24.106,1.0,1.0,True,S1A_IW_SLC__1SDV_20190426T110621_20190426T110651_026960_0308C0_B39F,30.0
jamila_floating_debris_portalfredSouthAfrica_20180601:before:01,jamila_floating_debris_portalfredSouthAfrica_20180601,Jamila_Floating_Debris,portalfredSouthAfrica_20180601,portalfredSouthAfrica_20180601,2018-06-01,2018-06-01T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103.SAFE,2018-05-30T16:52:36Z,-42.123,0.393461,1.0,True,S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,30.0
jamila_floating_debris_portalfredSouthAfrica_20180601:before:02,jamila_floating_debris_portalfredSouthAfrica_20180601,Jamila_Floating_Debris,portalfredSouthAfrica_20180601,portalfredSouthAfrica_20180601,2018-06-01,2018-06-01T11:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3.SAFE,2018-05-30T16:53:04Z,-42.116,0.793235,1.0,True,S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,30.0
jamila_floating_debris_riodejaneiro_20180504:after:01,jamila_floating_debris_riodejaneiro_20180504,Jamila_Floating_Debris,riodejaneiro_20180504,riodejaneiro_20180504,2018-05-04,2018-05-04T11:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20180505T081327_20180505T081354_010783_013B5A_280E.SAFE,2018-05-05T08:13:27Z,21.224,0.184791,0.184791,False,S1B_IW_SLC__1SDV_20180505T081327_20180505T081354_010783_013B5A_280E,30.0
jamila_floating_debris_sandiego_20180804:before:01,jamila_floating_debris_sandiego_20180804,Jamila_Floating_Debris,sandiego_20180804,sandiego_20180804,2018-08-04,2018-08-04T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301.SAFE,2018-08-02T13:52:44Z,-45.121,1.0,1.0,True,S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,30.0
jamila_floating_debris_sanfrancisco_20190219:after:01,jamila_floating_debris_sanfrancisco_20190219,Jamila_Floating_Debris,sanfrancisco_20190219,sanfrancisco_20190219,2019-02-19,2019-02-19T12:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20190220T140744_20190220T140811_026014_02E63F_FE85.SAFE,2019-02-20T14:07:44Z,26.129,0.597978,0.597978,False,S1A_IW_SLC__1SDV_20190220T140744_20190220T140811_026014_02E63F_FE85,30.0
jamila_floating_debris_shengsi_20190615:after:01,jamila_floating_debris_shengsi_20190615,Jamila_Floating_Debris,shengsi_20190615,shengsi_20190615,2019-06-15,2019-06-15T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93.SAFE,2019-06-17T09:54:19Z,46.905,0.314897,1.0,True,S1A_IW_SLC__1SDV_20190617T095419_20190617T095447_027718_0320F1_8F93,30.0
jamila_floating_debris_shengsi_20190615:after:02,jamila_floating_debris_shengsi_20190615,Jamila_Floating_Debris,shengsi_20190615,shengsi_20190615,2019-06-15,2019-06-15T11:00:00Z,nominal,after,2,S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6.SAFE,2019-06-17T09:54:45Z,46.913,0.878837,1.0,True,S1A_IW_SLC__1SDV_20190617T095445_20190617T095512_027718_0320F1_ACD6,30.0
